,uid,topology,iteration,nodes,event,size_gb,time_seconds
56,kary-1-6,kary-1,1,6,create-leaf-nodes,1,2.999
57,kary-1-6,kary-1,1,6,distribute-leaf-nodes,1,1.545
58,kary-1-6,kary-1,1,6,clean-leaf-nodes,1,0.217
59,kary-1-6,kary-1,1,6,delete-archive-leaf-nodes,1,0.025
60,kary-1-6,kary-1,1,6,create-middle-nodes,1,2.961
61,kary-1-6,kary-1,1,6,distribute-middle-nodes-0,1,1.553
62,kary-1-6,kary-1,1,6,distribute-middle-nodes-1,1,1.575
63,kary-1-6,kary-1,1,6,clean-middle-nodes,1,0.225
64,kary-1-6,kary-1,1,6,delete-archive-middle-nodes,1,0.024
65,kary-1-6,kary-1,1,6,create-archive,2,5.826
66,kary-1-6,kary-1,1,6,distribute-all-nodes,2,5.781
67,kary-1-6,kary-1,1,6,clean-all-nodes,2,0.4
68,kary-1-6,kary-1,1,6,delete-archive-all-nodes,2,0.027
69,kary-1-6,kary-1,1,6,create-leaf-nodes,2,6.142
70,kary-1-6,kary-1,1,6,distribute-leaf-nodes,2,3.04
71,kary-1-6,kary-1,1,6,clean-leaf-nodes,2,0.396
72,kary-1-6,kary-1,1,6,delete-archive-leaf-nodes,2,0.025
73,kary-1-6,kary-1,1,6,create-middle-nodes,2,5.853
74,kary-1-6,kary-1,1,6,distribute-middle-nodes-0,2,3.1
75,kary-1-6,kary-1,1,6,distribute-middle-nodes-1,2,2.862
76,kary-1-6,kary-1,1,6,clean-middle-nodes,2,0.397
77,kary-1-6,kary-1,1,6,delete-archive-middle-nodes,2,0.026
78,kary-1-6,kary-1,2,6,create-archive,1,3.303
79,kary-1-6,kary-1,2,6,distribute-all-nodes,1,3.103
80,kary-1-6,kary-1,2,6,clean-all-nodes,1,0.222
81,kary-1-6,kary-1,2,6,delete-archive-all-nodes,1,0.025
82,kary-1-6,kary-1,2,6,create-leaf-nodes,1,3.379
83,kary-1-6,kary-1,2,6,distribute-leaf-nodes,1,1.571
84,kary-1-6,kary-1,2,6,clean-leaf-nodes,1,0.213
85,kary-1-6,kary-1,2,6,delete-archive-leaf-nodes,1,0.025
86,kary-1-6,kary-1,2,6,create-middle-nodes,1,3.123
87,kary-1-6,kary-1,2,6,distribute-middle-nodes-0,1,1.522
88,kary-1-6,kary-1,2,6,distribute-middle-nodes-1,1,1.405
89,kary-1-6,kary-1,2,6,clean-middle-nodes,1,0.211
90,kary-1-6,kary-1,2,6,delete-archive-middle-nodes,1,0.025
91,kary-1-6,kary-1,2,6,create-archive,2,6.0
92,kary-1-6,kary-1,2,6,distribute-all-nodes,2,5.709
93,kary-1-6,kary-1,2,6,clean-all-nodes,2,0.395
94,kary-1-6,kary-1,2,6,delete-archive-all-nodes,2,0.033
95,kary-1-6,kary-1,2,6,create-leaf-nodes,2,6.102
96,kary-1-6,kary-1,2,6,distribute-leaf-nodes,2,2.91
97,kary-1-6,kary-1,2,6,clean-leaf-nodes,2,0.401
98,kary-1-6,kary-1,2,6,delete-archive-leaf-nodes,2,0.026
99,kary-1-6,kary-1,2,6,create-middle-nodes,2,5.99
100,kary-1-6,kary-1,2,6,distribute-middle-nodes-0,2,3.038
101,kary-1-6,kary-1,2,6,distribute-middle-nodes-1,2,2.867
102,kary-1-6,kary-1,2,6,clean-middle-nodes,2,0.404
103,kary-1-6,kary-1,2,6,delete-archive-middle-nodes,2,0.026
104,kary-1-6,kary-1,4,6,create-archive,1,3.002
105,kary-1-6,kary-1,4,6,distribute-all-nodes,1,3.086
106,kary-1-6,kary-1,4,6,clean-all-nodes,1,0.225
107,kary-1-6,kary-1,4,6,delete-archive-all-nodes,1,0.025
108,kary-1-6,kary-1,4,6,create-leaf-nodes,1,3.001
109,kary-1-6,kary-1,4,6,distribute-leaf-nodes,1,1.539
110,kary-1-6,kary-1,4,6,clean-leaf-nodes,1,0.211
111,kary-1-6,kary-1,4,6,delete-archive-leaf-nodes,1,0.028
112,kary-1-6,kary-1,4,6,create-middle-nodes,1,3.344
113,kary-1-6,kary-1,4,6,distribute-middle-nodes-0,1,1.539
114,kary-1-6,kary-1,4,6,distribute-middle-nodes-1,1,1.439
115,kary-1-6,kary-1,4,6,clean-middle-nodes,1,0.225
116,kary-1-6,kary-1,4,6,delete-archive-middle-nodes,1,0.028
117,kary-1-6,kary-1,4,6,create-archive,2,6.336
118,kary-1-6,kary-1,4,6,distribute-all-nodes,2,5.344
119,kary-1-6,kary-1,4,6,clean-all-nodes,2,0.402
120,kary-1-6,kary-1,4,6,delete-archive-all-nodes,2,0.032
121,kary-1-6,kary-1,4,6,create-leaf-nodes,2,6.014
122,kary-1-6,kary-1,4,6,distribute-leaf-nodes,2,2.794
123,kary-1-6,kary-1,4,6,clean-leaf-nodes,2,0.382
124,kary-1-6,kary-1,4,6,delete-archive-leaf-nodes,2,0.026
125,kary-1-6,kary-1,4,6,create-middle-nodes,2,5.963
126,kary-1-6,kary-1,4,6,distribute-middle-nodes-0,2,2.907
127,kary-1-6,kary-1,4,6,distribute-middle-nodes-1,2,2.866
128,kary-1-6,kary-1,4,6,clean-middle-nodes,2,0.406
129,kary-1-6,kary-1,4,6,delete-archive-middle-nodes,2,0.027
130,binomial-6,binomial,3,6,create-archive,1,3.076
131,binomial-6,binomial,3,6,distribute-all-nodes,1,3.075
132,binomial-6,binomial,3,6,clean-all-nodes,1,0.196
133,binomial-6,binomial,3,6,delete-archive-all-nodes,1,0.02
134,binomial-6,binomial,3,6,create-leaf-nodes,1,3.027
135,binomial-6,binomial,3,6,distribute-leaf-nodes,1,1.914
136,binomial-6,binomial,3,6,clean-leaf-nodes,1,0.201
137,binomial-6,binomial,3,6,delete-archive-leaf-nodes,1,0.02
138,binomial-6,binomial,3,6,create-middle-nodes,1,3.052
139,binomial-6,binomial,3,6,distribute-middle-nodes-0,1,2.243
140,binomial-6,binomial,3,6,distribute-middle-nodes-1,1,1.799
141,binomial-6,binomial,3,6,clean-middle-nodes,1,0.212
142,binomial-6,binomial,3,6,delete-archive-middle-nodes,1,0.021
143,binomial-6,binomial,3,6,create-archive,2,6.094
144,binomial-6,binomial,3,6,distribute-all-nodes,2,5.906
145,binomial-6,binomial,3,6,clean-all-nodes,2,0.394
146,binomial-6,binomial,3,6,delete-archive-all-nodes,2,0.023
147,binomial-6,binomial,3,6,create-leaf-nodes,2,5.981
148,binomial-6,binomial,3,6,distribute-leaf-nodes,2,3.599
149,binomial-6,binomial,3,6,clean-leaf-nodes,2,0.385
150,binomial-6,binomial,3,6,delete-archive-leaf-nodes,2,0.024
151,binomial-6,binomial,3,6,create-middle-nodes,2,6.041
152,binomial-6,binomial,3,6,distribute-middle-nodes-0,2,4.409
153,binomial-6,binomial,3,6,distribute-middle-nodes-1,2,3.706
154,binomial-6,binomial,3,6,clean-middle-nodes,2,0.411
155,binomial-6,binomial,3,6,delete-archive-middle-nodes,2,0.022
156,binomial-6,binomial,0,6,create-archive,1,2.99
157,binomial-6,binomial,0,6,distribute-all-nodes,1,3.167
158,binomial-6,binomial,0,6,clean-all-nodes,1,0.217
159,binomial-6,binomial,0,6,delete-archive-all-nodes,1,0.02
160,binomial-6,binomial,0,6,create-leaf-nodes,1,2.9
161,binomial-6,binomial,0,6,distribute-leaf-nodes,1,1.81
162,binomial-6,binomial,0,6,clean-leaf-nodes,1,0.21
163,binomial-6,binomial,0,6,delete-archive-leaf-nodes,1,0.019
164,binomial-6,binomial,0,6,create-middle-nodes,1,3.32
165,binomial-6,binomial,0,6,distribute-middle-nodes-0,1,2.099
166,binomial-6,binomial,0,6,distribute-middle-nodes-1,1,1.794
167,binomial-6,binomial,0,6,clean-middle-nodes,1,0.302
168,binomial-6,binomial,0,6,delete-archive-middle-nodes,1,0.022
169,binomial-6,binomial,0,6,create-archive,2,6.137
170,binomial-6,binomial,0,6,distribute-all-nodes,2,5.659
171,binomial-6,binomial,0,6,clean-all-nodes,2,0.402
172,binomial-6,binomial,0,6,delete-archive-all-nodes,2,0.028
173,binomial-6,binomial,0,6,create-leaf-nodes,2,6.027
174,binomial-6,binomial,0,6,distribute-leaf-nodes,2,3.482
175,binomial-6,binomial,0,6,clean-leaf-nodes,2,0.396
176,binomial-6,binomial,0,6,delete-archive-leaf-nodes,2,0.024
177,binomial-6,binomial,0,6,create-middle-nodes,2,6.023
178,binomial-6,binomial,0,6,distribute-middle-nodes-0,2,4.006
179,binomial-6,binomial,0,6,distribute-middle-nodes-1,2,3.725
180,binomial-6,binomial,0,6,clean-middle-nodes,2,0.413
181,binomial-6,binomial,0,6,delete-archive-middle-nodes,2,0.024
182,binomial-6,binomial,1,6,create-archive,1,3.033
183,binomial-6,binomial,1,6,distribute-all-nodes,1,3.048
184,binomial-6,binomial,1,6,clean-all-nodes,1,0.206
185,binomial-6,binomial,1,6,delete-archive-all-nodes,1,0.02
186,binomial-6,binomial,1,6,create-leaf-nodes,1,3.053
187,binomial-6,binomial,1,6,distribute-leaf-nodes,1,1.711
188,binomial-6,binomial,1,6,clean-leaf-nodes,1,0.195
189,binomial-6,binomial,1,6,delete-archive-leaf-nodes,1,0.019
190,binomial-6,binomial,1,6,create-middle-nodes,1,3.052
191,binomial-6,binomial,1,6,distribute-middle-nodes-0,1,2.064
192,binomial-6,binomial,1,6,distribute-middle-nodes-1,1,1.931
193,binomial-6,binomial,1,6,clean-middle-nodes,1,0.21
194,binomial-6,binomial,1,6,delete-archive-middle-nodes,1,0.02
195,binomial-6,binomial,1,6,create-archive,2,5.924
196,binomial-6,binomial,1,6,distribute-all-nodes,2,5.774
197,binomial-6,binomial,1,6,clean-all-nodes,2,0.396
198,binomial-6,binomial,1,6,delete-archive-all-nodes,2,0.023
199,binomial-6,binomial,1,6,create-leaf-nodes,2,6.081
200,binomial-6,binomial,1,6,distribute-leaf-nodes,2,3.511
201,binomial-6,binomial,1,6,clean-leaf-nodes,2,0.395
202,binomial-6,binomial,1,6,delete-archive-leaf-nodes,2,0.023
203,binomial-6,binomial,1,6,create-middle-nodes,2,5.976
204,binomial-6,binomial,1,6,distribute-middle-nodes-0,2,4.067
205,binomial-6,binomial,1,6,distribute-middle-nodes-1,2,3.543
206,binomial-6,binomial,1,6,clean-middle-nodes,2,0.408
207,binomial-6,binomial,1,6,delete-archive-middle-nodes,2,0.025
208,binomial-6,binomial,2,6,create-archive,1,2.94
209,binomial-6,binomial,2,6,distribute-all-nodes,1,3.089
210,binomial-6,binomial,2,6,clean-all-nodes,1,0.218
211,binomial-6,binomial,2,6,delete-archive-all-nodes,1,0.019
212,binomial-6,binomial,2,6,create-leaf-nodes,1,3.143
213,binomial-6,binomial,2,6,distribute-leaf-nodes,1,1.856
214,binomial-6,binomial,2,6,clean-leaf-nodes,1,0.207
215,binomial-6,binomial,2,6,delete-archive-leaf-nodes,1,0.019
216,binomial-6,binomial,2,6,create-middle-nodes,1,3.051
217,binomial-6,binomial,2,6,distribute-middle-nodes-0,1,2.203
218,binomial-6,binomial,2,6,distribute-middle-nodes-1,1,1.935
219,binomial-6,binomial,2,6,clean-middle-nodes,1,0.27
220,binomial-6,binomial,2,6,delete-archive-middle-nodes,1,0.023
221,binomial-6,binomial,2,6,create-archive,2,6.481
222,binomial-6,binomial,2,6,distribute-all-nodes,2,5.984
223,binomial-6,binomial,2,6,clean-all-nodes,2,0.398
224,binomial-6,binomial,2,6,delete-archive-all-nodes,2,0.025
225,binomial-6,binomial,2,6,create-leaf-nodes,2,6.006
226,binomial-6,binomial,2,6,distribute-leaf-nodes,2,3.59
227,binomial-6,binomial,2,6,clean-leaf-nodes,2,0.388
228,binomial-6,binomial,2,6,delete-archive-leaf-nodes,2,0.022
229,binomial-6,binomial,2,6,create-middle-nodes,2,5.957
230,binomial-6,binomial,2,6,distribute-middle-nodes-0,2,4.416
231,binomial-6,binomial,2,6,distribute-middle-nodes-1,2,3.672
232,binomial-6,binomial,2,6,clean-middle-nodes,2,0.412
233,binomial-6,binomial,2,6,delete-archive-middle-nodes,2,0.027
234,binomial-6,binomial,4,6,create-archive,1,3.11
235,binomial-6,binomial,4,6,distribute-all-nodes,1,3.186
236,binomial-6,binomial,4,6,clean-all-nodes,1,0.212
237,binomial-6,binomial,4,6,delete-archive-all-nodes,1,0.02
238,binomial-6,binomial,4,6,create-leaf-nodes,1,3.04
239,binomial-6,binomial,4,6,distribute-leaf-nodes,1,1.996
240,binomial-6,binomial,4,6,clean-leaf-nodes,1,0.214
241,binomial-6,binomial,4,6,delete-archive-leaf-nodes,1,0.019
242,binomial-6,binomial,4,6,create-middle-nodes,1,2.935
243,binomial-6,binomial,4,6,distribute-middle-nodes-0,1,2.18
244,binomial-6,binomial,4,6,distribute-middle-nodes-1,1,1.757
245,binomial-6,binomial,4,6,clean-middle-nodes,1,0.226
246,binomial-6,binomial,4,6,delete-archive-middle-nodes,1,0.019
247,binomial-6,binomial,4,6,create-archive,2,6.212
248,binomial-6,binomial,4,6,distribute-all-nodes,2,6.005
249,binomial-6,binomial,4,6,clean-all-nodes,2,0.404
250,binomial-6,binomial,4,6,delete-archive-all-nodes,2,0.023
251,binomial-6,binomial,4,6,create-leaf-nodes,2,5.876
252,binomial-6,binomial,4,6,distribute-leaf-nodes,2,3.465
253,binomial-6,binomial,4,6,clean-leaf-nodes,2,0.408
254,binomial-6,binomial,4,6,delete-archive-leaf-nodes,2,0.024
255,binomial-6,binomial,4,6,create-middle-nodes,2,5.972
256,binomial-6,binomial,4,6,distribute-middle-nodes-0,2,4.109
257,binomial-6,binomial,4,6,distribute-middle-nodes-1,2,3.565
258,binomial-6,binomial,4,6,clean-middle-nodes,2,0.411
259,binomial-6,binomial,4,6,delete-archive-middle-nodes,2,0.022
260,kary-2-6,kary-2,3,6,create-archive,1,3.133
261,kary-2-6,kary-2,3,6,distribute-all-nodes,1,3.154
262,kary-2-6,kary-2,3,6,clean-all-nodes,1,0.272
263,kary-2-6,kary-2,3,6,delete-archive-all-nodes,1,0.025
264,kary-2-6,kary-2,3,6,create-leaf-nodes,1,3.078
265,kary-2-6,kary-2,3,6,distribute-leaf-nodes,1,2.127
266,kary-2-6,kary-2,3,6,clean-leaf-nodes,1,0.219
267,kary-2-6,kary-2,3,6,delete-archive-leaf-nodes,1,0.02
268,kary-2-6,kary-2,3,6,create-middle-nodes,1,3.013
269,kary-2-6,kary-2,3,6,distribute-middle-nodes-0,1,1.967
270,kary-2-6,kary-2,3,6,distribute-middle-nodes-1,1,2.014
271,kary-2-6,kary-2,3,6,clean-middle-nodes,1,0.227
272,kary-2-6,kary-2,3,6,delete-archive-middle-nodes,1,0.019
273,kary-2-6,kary-2,3,6,create-archive,2,6.17
274,kary-2-6,kary-2,3,6,distribute-all-nodes,2,5.807
275,kary-2-6,kary-2,3,6,clean-all-nodes,2,0.468
276,kary-2-6,kary-2,3,6,delete-archive-all-nodes,2,0.029
277,kary-2-6,kary-2,3,6,create-leaf-nodes,2,6.238
278,kary-2-6,kary-2,3,6,distribute-leaf-nodes,2,4.173
279,kary-2-6,kary-2,3,6,clean-leaf-nodes,2,0.391
280,kary-2-6,kary-2,3,6,delete-archive-leaf-nodes,2,0.022
281,kary-2-6,kary-2,3,6,create-middle-nodes,2,6.013
282,kary-2-6,kary-2,3,6,distribute-middle-nodes-0,2,3.463
283,kary-2-6,kary-2,3,6,distribute-middle-nodes-1,2,4.13
284,kary-2-6,kary-2,3,6,clean-middle-nodes,2,0.504
285,kary-2-6,kary-2,3,6,delete-archive-middle-nodes,2,0.024
286,kary-2-6,kary-2,0,6,create-archive,1,3.001
287,kary-2-6,kary-2,0,6,distribute-all-nodes,1,3.018
288,kary-2-6,kary-2,0,6,clean-all-nodes,1,0.202
289,kary-2-6,kary-2,0,6,delete-archive-all-nodes,1,0.02
290,kary-2-6,kary-2,0,6,create-leaf-nodes,1,3.007
291,kary-2-6,kary-2,0,6,distribute-leaf-nodes,1,2.184
292,kary-2-6,kary-2,0,6,clean-leaf-nodes,1,0.194
293,kary-2-6,kary-2,0,6,delete-archive-leaf-nodes,1,0.02
294,kary-2-6,kary-2,0,6,create-middle-nodes,1,3.039
295,kary-2-6,kary-2,0,6,distribute-middle-nodes-0,1,1.775
296,kary-2-6,kary-2,0,6,distribute-middle-nodes-1,1,2.164
297,kary-2-6,kary-2,0,6,clean-middle-nodes,1,0.208
298,kary-2-6,kary-2,0,6,delete-archive-middle-nodes,1,0.019
299,kary-2-6,kary-2,0,6,create-archive,2,6.025
300,kary-2-6,kary-2,0,6,distribute-all-nodes,2,5.908
301,kary-2-6,kary-2,0,6,clean-all-nodes,2,0.386
302,kary-2-6,kary-2,0,6,delete-archive-all-nodes,2,0.025
303,kary-2-6,kary-2,0,6,create-leaf-nodes,2,5.942
304,kary-2-6,kary-2,0,6,distribute-leaf-nodes,2,3.946
305,kary-2-6,kary-2,0,6,clean-leaf-nodes,2,0.407
306,kary-2-6,kary-2,0,6,delete-archive-leaf-nodes,2,0.022
307,kary-2-6,kary-2,0,6,create-middle-nodes,2,5.804
308,kary-2-6,kary-2,0,6,distribute-middle-nodes-0,2,3.355
309,kary-2-6,kary-2,0,6,distribute-middle-nodes-1,2,3.895
310,kary-2-6,kary-2,0,6,clean-middle-nodes,2,0.419
311,kary-2-6,kary-2,0,6,delete-archive-middle-nodes,2,0.025
312,kary-2-6,kary-2,1,6,create-archive,1,3.245
313,kary-2-6,kary-2,1,6,distribute-all-nodes,1,3.224
314,kary-2-6,kary-2,1,6,clean-all-nodes,1,0.22
315,kary-2-6,kary-2,1,6,delete-archive-all-nodes,1,0.021
316,kary-2-6,kary-2,1,6,create-leaf-nodes,1,3.105
317,kary-2-6,kary-2,1,6,distribute-leaf-nodes,1,2.225
318,kary-2-6,kary-2,1,6,clean-leaf-nodes,1,0.249
319,kary-2-6,kary-2,1,6,delete-archive-leaf-nodes,1,0.022
320,kary-2-6,kary-2,1,6,create-middle-nodes,1,2.954
321,kary-2-6,kary-2,1,6,distribute-middle-nodes-0,1,1.739
322,kary-2-6,kary-2,1,6,distribute-middle-nodes-1,1,1.929
323,kary-2-6,kary-2,1,6,clean-middle-nodes,1,0.224
324,kary-2-6,kary-2,1,6,delete-archive-middle-nodes,1,0.02
325,kary-2-6,kary-2,1,6,create-archive,2,6.276
326,kary-2-6,kary-2,1,6,distribute-all-nodes,2,5.904
327,kary-2-6,kary-2,1,6,clean-all-nodes,2,0.456
328,kary-2-6,kary-2,1,6,delete-archive-all-nodes,2,0.03
329,kary-2-6,kary-2,1,6,create-leaf-nodes,2,6.005
330,kary-2-6,kary-2,1,6,distribute-leaf-nodes,2,4.183
331,kary-2-6,kary-2,1,6,clean-leaf-nodes,2,0.398
332,kary-2-6,kary-2,1,6,delete-archive-leaf-nodes,2,0.023
333,kary-2-6,kary-2,1,6,create-middle-nodes,2,5.915
334,kary-2-6,kary-2,1,6,distribute-middle-nodes-0,2,3.623
335,kary-2-6,kary-2,1,6,distribute-middle-nodes-1,2,4.236
336,kary-2-6,kary-2,1,6,clean-middle-nodes,2,0.421
337,kary-2-6,kary-2,1,6,delete-archive-middle-nodes,2,0.026
338,kary-2-6,kary-2,2,6,create-archive,1,3.294
339,kary-2-6,kary-2,2,6,distribute-all-nodes,1,3.165
340,kary-2-6,kary-2,2,6,clean-all-nodes,1,0.272
341,kary-2-6,kary-2,2,6,delete-archive-all-nodes,1,0.021
342,kary-2-6,kary-2,2,6,create-leaf-nodes,1,2.976
343,kary-2-6,kary-2,2,6,distribute-leaf-nodes,1,2.229
344,kary-2-6,kary-2,2,6,clean-leaf-nodes,1,0.22
345,kary-2-6,kary-2,2,6,delete-archive-leaf-nodes,1,0.019
346,kary-2-6,kary-2,2,6,create-middle-nodes,1,2.923
347,kary-2-6,kary-2,2,6,distribute-middle-nodes-0,1,1.927
348,kary-2-6,kary-2,2,6,distribute-middle-nodes-1,1,2.116
349,kary-2-6,kary-2,2,6,clean-middle-nodes,1,0.233
350,kary-2-6,kary-2,2,6,delete-archive-middle-nodes,1,0.02
351,kary-2-6,kary-2,2,6,create-archive,2,5.892
352,kary-2-6,kary-2,2,6,distribute-all-nodes,2,5.863
353,kary-2-6,kary-2,2,6,clean-all-nodes,2,0.402
354,kary-2-6,kary-2,2,6,delete-archive-all-nodes,2,0.026
355,kary-2-6,kary-2,2,6,create-leaf-nodes,2,6.059
356,kary-2-6,kary-2,2,6,distribute-leaf-nodes,2,4.207
357,kary-2-6,kary-2,2,6,clean-leaf-nodes,2,0.388
358,kary-2-6,kary-2,2,6,delete-archive-leaf-nodes,2,0.024
359,kary-2-6,kary-2,2,6,create-middle-nodes,2,6.131
360,kary-2-6,kary-2,2,6,distribute-middle-nodes-0,2,3.625
361,kary-2-6,kary-2,2,6,distribute-middle-nodes-1,2,4.334
362,kary-2-6,kary-2,2,6,clean-middle-nodes,2,0.482
363,kary-2-6,kary-2,2,6,delete-archive-middle-nodes,2,0.021
364,kary-2-6,kary-2,4,6,create-archive,1,3.325
365,kary-2-6,kary-2,4,6,distribute-all-nodes,1,3.169
366,kary-2-6,kary-2,4,6,clean-all-nodes,1,0.235
367,kary-2-6,kary-2,4,6,delete-archive-all-nodes,1,0.019
368,kary-2-6,kary-2,4,6,create-leaf-nodes,1,3.003
369,kary-2-6,kary-2,4,6,distribute-leaf-nodes,1,2.277
370,kary-2-6,kary-2,4,6,clean-leaf-nodes,1,0.211
371,kary-2-6,kary-2,4,6,delete-archive-leaf-nodes,1,0.019
372,kary-2-6,kary-2,4,6,create-middle-nodes,1,2.989
373,kary-2-6,kary-2,4,6,distribute-middle-nodes-0,1,1.876
374,kary-2-6,kary-2,4,6,distribute-middle-nodes-1,1,2.125
375,kary-2-6,kary-2,4,6,clean-middle-nodes,1,0.225
376,kary-2-6,kary-2,4,6,delete-archive-middle-nodes,1,0.019
377,kary-2-6,kary-2,4,6,create-archive,2,6.052
378,kary-2-6,kary-2,4,6,distribute-all-nodes,2,5.872
379,kary-2-6,kary-2,4,6,clean-all-nodes,2,0.4
380,kary-2-6,kary-2,4,6,delete-archive-all-nodes,2,0.026
381,kary-2-6,kary-2,4,6,create-leaf-nodes,2,6.106
382,kary-2-6,kary-2,4,6,distribute-leaf-nodes,2,4.044
383,kary-2-6,kary-2,4,6,clean-leaf-nodes,2,0.394
384,kary-2-6,kary-2,4,6,delete-archive-leaf-nodes,2,0.022
385,kary-2-6,kary-2,4,6,create-middle-nodes,2,6.035
386,kary-2-6,kary-2,4,6,distribute-middle-nodes-0,2,3.491
387,kary-2-6,kary-2,4,6,distribute-middle-nodes-1,2,4.229
388,kary-2-6,kary-2,4,6,clean-middle-nodes,2,0.456
389,kary-2-6,kary-2,4,6,delete-archive-middle-nodes,2,0.022
390,kary-3-6,kary-3,3,6,create-archive,1,3.201
391,kary-3-6,kary-3,3,6,distribute-all-nodes,1,3.137
392,kary-3-6,kary-3,3,6,clean-all-nodes,1,0.221
393,kary-3-6,kary-3,3,6,delete-archive-all-nodes,1,0.018
394,kary-3-6,kary-3,3,6,create-leaf-nodes,1,3.028
395,kary-3-6,kary-3,3,6,distribute-leaf-nodes,1,2.179
396,kary-3-6,kary-3,3,6,clean-leaf-nodes,1,0.216
397,kary-3-6,kary-3,3,6,delete-archive-leaf-nodes,1,0.02
398,kary-3-6,kary-3,3,6,create-middle-nodes,1,3.134
399,kary-3-6,kary-3,3,6,distribute-middle-nodes-0,1,2.16
400,kary-3-6,kary-3,3,6,distribute-middle-nodes-1,1,1.717
401,kary-3-6,kary-3,3,6,clean-middle-nodes,1,0.235
402,kary-3-6,kary-3,3,6,delete-archive-middle-nodes,1,0.019
403,kary-3-6,kary-3,3,6,create-archive,2,6.065
404,kary-3-6,kary-3,3,6,distribute-all-nodes,2,5.547
405,kary-3-6,kary-3,3,6,clean-all-nodes,2,0.394
406,kary-3-6,kary-3,3,6,delete-archive-all-nodes,2,0.023
